shot_id,game_id,period,time_in_period,event_type,is_goal,x_coord,y_coord,shot_distance,shot_angle,shot_type,zone_code,shooter_id,goalie_id,shooter_name,goalie_name,home_players_on_ice_ids,away_players_on_ice_ids,home_players_on_ice_names,away_players_on_ice_names,home_player_0_id,away_player_0_id,home_player_0_name,away_player_0_name,home_player_1_id,away_player_1_id,home_player_1_name,away_player_1_name,home_player_2_id,away_player_2_id,home_player_2_name,away_player_2_name,home_player_3_id,away_player_3_id,home_player_3_name,away_player_3_name,home_player_4_id,away_player_4_id,home_player_4_name,away_player_4_name,home_player_5_id,away_player_5_id,home_player_5_name,away_player_5_name,last_event_type,last_event_time_diff,last_event_distance,zone_entries_last_30s,passes_last_30s,shots_last_30s,hits_last_30s,is_rush,is_rebound,is_off_turnover,play_sequence,home_score,away_score,is_home_team,home_skaters,away_skaters,is_power_play,home_sog,away_sog
2024010079_205,2024010079,2,1101,shot-on-goal,0,-57,-13,34.539832078341085,157.89055165624833,wrist,O,8482663,8481519,D. Duke,S. Knight,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,giveaway,67,147.31259280862582,0,0,0,0,0,0,0,"[{'type': 'hit', 'time_diff': 253, 'team': 13, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 237, 'team': 13, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 235, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 235, 'team': 13, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 226, 'team': 13, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 224, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 224, 'team': 13, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 218, 'team': 13, 'zone': 'O'}, {'type': 'hit', 'time_diff': 209, 'team': 14, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 174, 'team': 14, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 170, 'team': 14, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 159, 'team': 14, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 131, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 131, 'team': 14, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 121, 'team': 14, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 112, 'team': 14, 'zone': 'D'}, {'type': 'missed-shot', 'time_diff': 111, 'team': 14, 'zone': 'O'}, {'type': 'giveaway', 'time_diff': 75, 'team': 14, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 69, 'team': 13, 'zone': 'O'}, {'type': 'giveaway', 'time_diff': 67, 'team': 13, 'zone': 'O'}]",0,0,False,1,5,True,14,15
2024010079_212,2024010079,2,1148,shot-on-goal,0,-61,-17,32.7566787083184,148.73626830562256,wrist,O,8479542,8481519,B. Hagel,S. Knight,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,faceoff,10,81.15417426109393,0,0,0,1,0,0,0,"[{'type': 'shot-on-goal', 'time_diff': 265, 'team': 13, 'zone': 'O'}, {'type': 'hit', 'time_diff': 256, 'team': 14, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 221, 'team': 14, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 217, 'team': 14, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 206, 'team': 14, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 178, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 178, 'team': 14, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 168, 'team': 14, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 159, 'team': 14, 'zone': 'D'}, {'type': 'missed-shot', 'time_diff': 158, 'team': 14, 'zone': 'O'}, {'type': 'giveaway', 'time_diff': 122, 'team': 14, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 116, 'team': 13, 'zone': 'O'}, {'type': 'giveaway', 'time_diff': 114, 'team': 13, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 47, 'team': 14, 'zone': 'O'}, {'type': 'giveaway', 'time_diff': 34, 'team': 13, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 26, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 26, 'team': 14, 'zone': 'N'}, {'type': 'hit', 'time_diff': 23, 'team': 14, 'zone': 'N'}, {'type': 'stoppage', 'time_diff': 10, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 10, 'team': 13, 'zone': 'N'}]",0,0,False,1,5,True,15,15
2024010079_223,2024010079,3,11,shot-on-goal,0,-79,-2,10.198039027185569,168.6900675259798,tip-in,O,8480185,8476883,E. Luostarinen,A. Vasilevskiy,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,giveaway,3,13.92838827718412,0,0,0,0,0,0,0,"[{'type': 'period-start', 'time_diff': 11, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 11, 'team': 13, 'zone': 'N'}, {'type': 'giveaway', 'time_diff': 3, 'team': 14, 'zone': 'D'}]",0,0,False,1,5,True,15,16
2024010079_224,2024010079,3,24,missed-shot,0,74,8,17.0,28.072486935852957,wrist,O,8479542,8481519,B. Hagel,S. Knight,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,shot-on-goal,13,153.32644912082193,0,0,1,0,0,0,0,"[{'type': 'period-start', 'time_diff': 24, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 24, 'team': 13, 'zone': 'N'}, {'type': 'giveaway', 'time_diff': 16, 'team': 14, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 13, 'team': 13, 'zone': 'O'}]",0,0,False,1,5,True,0,0
2024010079_238,2024010079,3,185,shot-on-goal,0,78,-7,13.038404810405298,32.47119229084849,tip-in,O,8476878,8481519,Z. Girgensons,S. Knight,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,blocked-shot,13,13.038404810405298,0,0,1,2,0,0,0,"[{'type': 'period-start', 'time_diff': 185, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 185, 'team': 13, 'zone': 'N'}, {'type': 'giveaway', 'time_diff': 177, 'team': 14, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 174, 'team': 13, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 161, 'team': 14, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 153, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 153, 'team': 14, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 151, 'team': 14, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 129, 'team': 14, 'zone': 'D'}, {'type': 'hit', 'time_diff': 117, 'team': 14, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 109, 'team': 13, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 81, 'team': 13, 'zone': 'D'}, {'type': 'hit', 'time_diff': 76, 'team': 13, 'zone': 'D'}, {'type': 'takeaway', 'time_diff': 47, 'team': 14, 'zone': 'D'}, {'type': 'hit', 'time_diff': 35, 'team': 14, 'zone': 'N'}, {'type': 'hit', 'time_diff': 25, 'team': 13, 'zone': 'D'}, {'type': 'hit', 'time_diff': 18, 'team': 13, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 13, 'team': 14, 'zone': 'D'}]",0,0,False,1,5,True,16,16
2024010079_244,2024010079,3,225,shot-on-goal,0,61,1,28.0178514522438,2.0454084888872277,wrist,O,8482655,8481519,J. Moser,S. Knight,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,takeaway,13,65.55150646628954,0,0,0,0,0,0,0,"[{'type': 'missed-shot', 'time_diff': 201, 'team': 14, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 193, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 193, 'team': 14, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 191, 'team': 14, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 169, 'team': 14, 'zone': 'D'}, {'type': 'hit', 'time_diff': 157, 'team': 14, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 149, 'team': 13, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 121, 'team': 13, 'zone': 'D'}, {'type': 'hit', 'time_diff': 116, 'team': 13, 'zone': 'D'}, {'type': 'takeaway', 'time_diff': 87, 'team': 14, 'zone': 'D'}, {'type': 'hit', 'time_diff': 75, 'team': 14, 'zone': 'N'}, {'type': 'hit', 'time_diff': 65, 'team': 13, 'zone': 'D'}, {'type': 'hit', 'time_diff': 58, 'team': 13, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 53, 'team': 14, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 40, 'team': 14, 'zone': 'O'}, {'type': 'giveaway', 'time_diff': 30, 'team': 14, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 22, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 22, 'team': 13, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 15, 'team': 14, 'zone': 'N'}, {'type': 'takeaway', 'time_diff': 13, 'team': 14, 'zone': 'N'}]",0,0,False,1,5,True,17,16
2024010079_247,2024010079,3,274,shot-on-goal,0,71,0,18.0,0.0,tip-in,O,8477404,8481519,J. Guentzel,S. Knight,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,faceoff,45,22.090722034374522,0,0,0,0,0,0,0,"[{'type': 'blocked-shot', 'time_diff': 240, 'team': 14, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 218, 'team': 14, 'zone': 'D'}, {'type': 'hit', 'time_diff': 206, 'team': 14, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 198, 'team': 13, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 170, 'team': 13, 'zone': 'D'}, {'type': 'hit', 'time_diff': 165, 'team': 13, 'zone': 'D'}, {'type': 'takeaway', 'time_diff': 136, 'team': 14, 'zone': 'D'}, {'type': 'hit', 'time_diff': 124, 'team': 14, 'zone': 'N'}, {'type': 'hit', 'time_diff': 114, 'team': 13, 'zone': 'D'}, {'type': 'hit', 'time_diff': 107, 'team': 13, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 102, 'team': 14, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 89, 'team': 14, 'zone': 'O'}, {'type': 'giveaway', 'time_diff': 79, 'team': 14, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 71, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 71, 'team': 13, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 64, 'team': 14, 'zone': 'N'}, {'type': 'takeaway', 'time_diff': 62, 'team': 14, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 49, 'team': 14, 'zone': 'O'}, {'type': 'penalty', 'time_diff': 45, 'team': 13, 'zone': 'D'}, {'type': 'faceoff', 'time_diff': 45, 'team': 14, 'zone': 'O'}]",0,0,False,1,4,True,18,16
2024010079_249,2024010079,3,286,shot-on-goal,0,44,-8,45.70557952810576,10.08059798754232,wrist,O,8475167,8481519,V. Hedman,S. Knight,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,giveaway,8,52.0,0,0,1,0,0,0,0,"[{'type': 'hit', 'time_diff': 218, 'team': 14, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 210, 'team': 13, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 182, 'team': 13, 'zone': 'D'}, {'type': 'hit', 'time_diff': 177, 'team': 13, 'zone': 'D'}, {'type': 'takeaway', 'time_diff': 148, 'team': 14, 'zone': 'D'}, {'type': 'hit', 'time_diff': 136, 'team': 14, 'zone': 'N'}, {'type': 'hit', 'time_diff': 126, 'team': 13, 'zone': 'D'}, {'type': 'hit', 'time_diff': 119, 'team': 13, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 114, 'team': 14, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 101, 'team': 14, 'zone': 'O'}, {'type': 'giveaway', 'time_diff': 91, 'team': 14, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 83, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 83, 'team': 13, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 76, 'team': 14, 'zone': 'N'}, {'type': 'takeaway', 'time_diff': 74, 'team': 14, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 61, 'team': 14, 'zone': 'O'}, {'type': 'penalty', 'time_diff': 57, 'team': 13, 'zone': 'D'}, {'type': 'faceoff', 'time_diff': 57, 'team': 14, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 12, 'team': 14, 'zone': 'O'}, {'type': 'giveaway', 'time_diff': 8, 'team': 13, 'zone': 'D'}]",0,0,False,1,4,True,19,16
2024010079_254,2024010079,3,364,shot-on-goal,0,82,30,30.805843601498726,76.86597769360368,wrist,O,8482663,8481519,D. Duke,S. Knight,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,takeaway,41,67.36467917239716,0,0,0,0,0,0,0,"[{'type': 'hit', 'time_diff': 214, 'team': 14, 'zone': 'N'}, {'type': 'hit', 'time_diff': 204, 'team': 13, 'zone': 'D'}, {'type': 'hit', 'time_diff': 197, 'team': 13, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 192, 'team': 14, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 179, 'team': 14, 'zone': 'O'}, {'type': 'giveaway', 'time_diff': 169, 'team': 14, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 161, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 161, 'team': 13, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 154, 'team': 14, 'zone': 'N'}, {'type': 'takeaway', 'time_diff': 152, 'team': 14, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 139, 'team': 14, 'zone': 'O'}, {'type': 'penalty', 'time_diff': 135, 'team': 13, 'zone': 'D'}, {'type': 'faceoff', 'time_diff': 135, 'team': 14, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 90, 'team': 14, 'zone': 'O'}, {'type': 'giveaway', 'time_diff': 86, 'team': 13, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 78, 'team': 14, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 75, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 75, 'team': 13, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 65, 'team': 14, 'zone': 'O'}, {'type': 'takeaway', 'time_diff': 41, 'team': 13, 'zone': 'D'}]",0,0,False,1,5,True,20,16
2024010079_255,2024010079,3,367,shot-on-goal,0,49,-38,55.17245689653489,43.53119928561418,wrist,O,8478416,8481519,E. Cernak,S. Knight,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,shot-on-goal,3,75.58438992278762,0,0,1,0,0,0,0,"[{'type': 'hit', 'time_diff': 207, 'team': 13, 'zone': 'D'}, {'type': 'hit', 'time_diff': 200, 'team': 13, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 195, 'team': 14, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 182, 'team': 14, 'zone': 'O'}, {'type': 'giveaway', 'time_diff': 172, 'team': 14, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 164, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 164, 'team': 13, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 157, 'team': 14, 'zone': 'N'}, {'type': 'takeaway', 'time_diff': 155, 'team': 14, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 142, 'team': 14, 'zone': 'O'}, {'type': 'penalty', 'time_diff': 138, 'team': 13, 'zone': 'D'}, {'type': 'faceoff', 'time_diff': 138, 'team': 14, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 93, 'team': 14, 'zone': 'O'}, {'type': 'giveaway', 'time_diff': 89, 'team': 13, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 81, 'team': 14, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 78, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 78, 'team': 13, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 68, 'team': 14, 'zone': 'O'}, {'type': 'takeaway', 'time_diff': 44, 'team': 13, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 3, 'team': 14, 'zone': 'O'}]",0,0,False,1,5,True,21,16
2024010079_271,2024010079,3,503,missed-shot,0,-76,-14,19.1049731745428,132.87890360333856,slap,O,8482113,8476883,A. Lundell,A. Vasilevskiy,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,hit,10,24.08318915758459,0,0,0,1,0,0,0,"[{'type': 'faceoff', 'time_diff': 214, 'team': 13, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 204, 'team': 14, 'zone': 'O'}, {'type': 'takeaway', 'time_diff': 180, 'team': 13, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 139, 'team': 14, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 136, 'team': 14, 'zone': 'O'}, {'type': 'hit', 'time_diff': 133, 'team': 13, 'zone': 'D'}, {'type': 'stoppage', 'time_diff': 112, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 112, 'team': 13, 'zone': 'D'}, {'type': 'stoppage', 'time_diff': 100, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 100, 'team': 14, 'zone': 'D'}, {'type': 'hit', 'time_diff': 92, 'team': 14, 'zone': 'N'}, {'type': 'giveaway', 'time_diff': 83, 'team': 13, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 72, 'team': 14, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 55, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 55, 'team': 13, 'zone': 'N'}, {'type': 'stoppage', 'time_diff': 42, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 42, 'team': 14, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 35, 'team': 13, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 29, 'team': 13, 'zone': 'N'}, {'type': 'hit', 'time_diff': 10, 'team': 13, 'zone': 'O'}]",0,0,False,1,5,True,0,0
2024010079_272,2024010079,3,531,shot-on-goal,0,49,-36,53.81449618829484,41.98721249581666,wrist,O,8478519,8481519,A. Cirelli,S. Knight,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,missed-shot,28,126.92123541787639,0,0,1,0,0,0,0,"[{'type': 'giveaway', 'time_diff': 232, 'team': 14, 'zone': 'O'}, {'type': 'takeaway', 'time_diff': 208, 'team': 13, 'zone': 'D'}, {'type': 'shot-on-goal', 'time_diff': 167, 'team': 14, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 164, 'team': 14, 'zone': 'O'}, {'type': 'hit', 'time_diff': 161, 'team': 13, 'zone': 'D'}, {'type': 'stoppage', 'time_diff': 140, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 140, 'team': 13, 'zone': 'D'}, {'type': 'stoppage', 'time_diff': 128, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 128, 'team': 14, 'zone': 'D'}, {'type': 'hit', 'time_diff': 120, 'team': 14, 'zone': 'N'}, {'type': 'giveaway', 'time_diff': 111, 'team': 13, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 100, 'team': 14, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 83, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 83, 'team': 13, 'zone': 'N'}, {'type': 'stoppage', 'time_diff': 70, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 70, 'team': 14, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 63, 'team': 13, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 57, 'team': 13, 'zone': 'N'}, {'type': 'hit', 'time_diff': 38, 'team': 13, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 28, 'team': 13, 'zone': 'O'}]",0,0,False,1,5,True,22,16
2024010079_279,2024010079,3,564,shot-on-goal,0,54,-8,35.90264614203248,12.875001559612476,wrist,O,8476453,8481519,N. Kucherov,S. Knight,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,giveaway,1,14.866068747318506,0,0,1,0,0,0,0,"[{'type': 'stoppage', 'time_diff': 161, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 161, 'team': 14, 'zone': 'D'}, {'type': 'hit', 'time_diff': 153, 'team': 14, 'zone': 'N'}, {'type': 'giveaway', 'time_diff': 144, 'team': 13, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 133, 'team': 14, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 116, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 116, 'team': 13, 'zone': 'N'}, {'type': 'stoppage', 'time_diff': 103, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 103, 'team': 14, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 96, 'team': 13, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 90, 'team': 13, 'zone': 'N'}, {'type': 'hit', 'time_diff': 71, 'team': 13, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 61, 'team': 13, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 33, 'team': 14, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 31, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 31, 'team': 13, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 8, 'team': 14, 'zone': 'D'}, {'type': 'stoppage', 'time_diff': 5, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 5, 'team': 13, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 1, 'team': 14, 'zone': 'O'}]",0,0,False,1,5,True,23,16
2024010079_287,2024010079,3,704,shot-on-goal,0,36,-30,60.90155991434045,29.51149855709032,wrist,D,8483740,8476883,J. Davies,A. Vasilevskiy,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,hit,3,81.32035415564789,0,0,1,2,0,0,0,"[{'type': 'faceoff', 'time_diff': 243, 'team': 14, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 236, 'team': 13, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 230, 'team': 13, 'zone': 'N'}, {'type': 'hit', 'time_diff': 211, 'team': 13, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 201, 'team': 13, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 173, 'team': 14, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 171, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 171, 'team': 13, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 148, 'team': 14, 'zone': 'D'}, {'type': 'stoppage', 'time_diff': 145, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 145, 'team': 13, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 141, 'team': 14, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 140, 'team': 14, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 116, 'team': 14, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 107, 'team': 14, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 89, 'team': 13, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 28, 'team': 14, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 19, 'team': 14, 'zone': 'D'}, {'type': 'hit', 'time_diff': 6, 'team': 13, 'zone': 'D'}, {'type': 'hit', 'time_diff': 3, 'team': 14, 'zone': 'N'}]",0,0,False,1,5,True,23,17
2024010079_288,2024010079,3,721,missed-shot,0,41,41,63.12685640834652,40.50284838533223,wrist,O,8475167,8481519,V. Hedman,S. Knight,[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,shot-on-goal,17,71.17583859709698,0,0,1,2,0,0,0,"[{'type': 'blocked-shot', 'time_diff': 253, 'team': 13, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 247, 'team': 13, 'zone': 'N'}, {'type': 'hit', 'time_diff': 228, 'team': 13, 'zone': 'O'}, {'type': 'missed-shot', 'time_diff': 218, 'team': 13, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 190, 'team': 14, 'zone': 'O'}, {'type': 'stoppage', 'time_diff': 188, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 188, 'team': 13, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 165, 'team': 14, 'zone': 'D'}, {'type': 'stoppage', 'time_diff': 162, 'team': '', 'zone': ''}, {'type': 'faceoff', 'time_diff': 162, 'team': 13, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 158, 'team': 14, 'zone': 'O'}, {'type': 'shot-on-goal', 'time_diff': 157, 'team': 14, 'zone': 'O'}, {'type': 'blocked-shot', 'time_diff': 133, 'team': 14, 'zone': 'D'}, {'type': 'blocked-shot', 'time_diff': 124, 'team': 14, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 106, 'team': 13, 'zone': 'N'}, {'type': 'blocked-shot', 'time_diff': 45, 'team': 14, 'zone': 'D'}, {'type': 'giveaway', 'time_diff': 36, 'team': 14, 'zone': 'D'}, {'type': 'hit', 'time_diff': 23, 'team': 13, 'zone': 'D'}, {'type': 'hit', 'time_diff': 20, 'team': 14, 'zone': 'N'}, {'type': 'shot-on-goal', 'time_diff': 17, 'team': 13, 'zone': 'D'}]",0,0,False,1,5,True,0,0
